,image_id,file_path,pixel_size,label,difficulty,left_eye,right_eye,nose,mouth,img_array
294,295,data\real_and_fake_face\training_real\real_00295.jpg,600x600,real,real,,,,,"[[0.92156863 0.86666667 0.85490196]
 [0.92156863 0.86666667 0.85490196]
 [0.94117647 0.88627451 0.8745098 ]
 ...
 [0.51764706 0.28235294 0.14901961]
 [0.49411765 0.23921569 0.11372549]
 [0.51372549 0.25490196 0.12941176]]"
295,296,data\real_and_fake_face\training_real\real_00296.jpg,600x600,real,real,,,,,"[[0.5372549  0.50588235 0.36078431]
 [0.5254902  0.49411765 0.34901961]
 [0.5372549  0.50588235 0.36470588]
 ...
 [0.39607843 0.38431373 0.31764706]
 [0.36078431 0.35686275 0.28627451]
 [0.36470588 0.36862745 0.29803922]]"
296,297,data\real_and_fake_face\training_real\real_00297.jpg,600x600,real,real,,,,,"[[0.82352941 0.76862745 0.73333333]
 [0.82745098 0.77254902 0.7372549 ]
 [0.82745098 0.77254902 0.7372549 ]
 ...
 [0.18039216 0.10588235 0.05098039]
 [0.17647059 0.10196078 0.04705882]
 [0.18039216 0.10588235 0.05098039]]"
297,298,data\real_and_fake_face\training_real\real_00298.jpg,600x600,real,real,,,,,"[[0.39215686 0.42352941 0.27058824]
 [0.39607843 0.42745098 0.2745098 ]
 [0.40392157 0.43529412 0.28235294]
 ...
 [0.4627451  0.48235294 0.3254902 ]
 [0.47058824 0.49803922 0.3372549 ]
 [0.47058824 0.50196078 0.34117647]]"
298,299,data\real_and_fake_face\training_real\real_00299.jpg,600x600,real,real,,,,,"[[1.         1.         1.        ]
 [1.         1.         1.        ]
 [0.99607843 0.99607843 0.99607843]
 ...
 [0.99607843 0.99607843 0.98823529]
 [1.         1.         0.99215686]
 [1.         1.         0.99215686]]"
299,300,data\real_and_fake_face\training_real\real_00300.jpg,600x600,real,real,,,,,"[[0.72156863 0.58823529 0.69411765]
 [0.72941176 0.59607843 0.70196078]
 [0.72941176 0.6        0.70588235]
 ...
 [0.90588235 0.92156863 0.93333333]
 [0.90588235 0.92156863 0.93333333]
 [0.90588235 0.92156863 0.93333333]]"
300,301,data\real_and_fake_face\training_real\real_00301.jpg,600x600,real,real,,,,,"[[0.82352941 0.81960784 0.70196078]
 [0.82352941 0.81960784 0.70196078]
 [0.82352941 0.82745098 0.70588235]
 ...
 [0.98039216 0.96078431 0.81176471]
 [0.98039216 0.95686275 0.81568627]
 [0.98039216 0.95686275 0.81568627]]"
301,302,data\real_and_fake_face\training_real\real_00302.jpg,600x600,real,real,,,,,"[[0.30196078 0.42352941 0.63921569]
 [0.20784314 0.31764706 0.51372549]
 [0.10980392 0.2        0.36470588]
 ...
 [0.27058824 0.14117647 0.10588235]
 [0.27843137 0.14901961 0.11372549]
 [0.29019608 0.16078431 0.1254902 ]]"
302,303,data\real_and_fake_face\training_real\real_00303.jpg,600x600,real,real,,,,,"[[0.47843137 0.52156863 0.6       ]
 [0.47843137 0.50980392 0.59215686]
 [0.4745098  0.50588235 0.58039216]
 ...
 [0.76470588 0.84313725 0.7372549 ]
 [0.76470588 0.85882353 0.75686275]
 [0.76862745 0.8627451  0.76078431]]"
303,304,data\real_and_fake_face\training_real\real_00304.jpg,600x600,real,real,,,,,"[[0.90588235 0.9372549  0.94901961]
 [0.90588235 0.9372549  0.94901961]
 [0.90588235 0.9372549  0.94901961]
 ...
 [0.71764706 0.67058824 0.67843137]
 [0.7254902  0.66666667 0.67843137]
 [0.74901961 0.69019608 0.70196078]]"
304,305,data\real_and_fake_face\training_real\real_00305.jpg,600x600,real,real,,,,,"[[0.65882353 0.62352941 0.59607843]
 [0.6627451  0.62745098 0.6       ]
 [0.6627451  0.62745098 0.6       ]
 ...
 [0.41176471 0.13333333 0.20392157]
 [0.41960784 0.1254902  0.20784314]
 [0.41568627 0.1254902  0.21568627]]"
305,306,data\real_and_fake_face\training_real\real_00306.jpg,600x600,real,real,,,,,"[[0.56078431 0.39215686 0.25882353]
 [0.56470588 0.39607843 0.2627451 ]
 [0.56470588 0.38823529 0.25882353]
 ...
 [0.34509804 0.11764706 0.10980392]
 [0.36862745 0.14901961 0.14509804]
 [0.38039216 0.16078431 0.15686275]]"
306,307,data\real_and_fake_face\training_real\real_00307.jpg,600x600,real,real,,,,,"[[0.40784314 0.4        0.16078431]
 [0.41568627 0.40784314 0.16862745]
 [0.43137255 0.42352941 0.18431373]
 ...
 [0.29019608 0.27843137 0.25882353]
 [0.24313725 0.23137255 0.21176471]
 [0.2745098  0.2627451  0.24313725]]"
307,308,data\real_and_fake_face\training_real\real_00308.jpg,600x600,real,real,,,,,"[[0.18431373 0.30196078 0.27058824]
 [0.18431373 0.29803922 0.27843137]
 [0.18039216 0.30196078 0.27843137]
 ...
 [0.68235294 0.48627451 0.34117647]
 [0.73333333 0.54117647 0.38039216]
 [0.77647059 0.58431373 0.42745098]]"
308,309,data\real_and_fake_face\training_real\real_00309.jpg,600x600,real,real,,,,,"[[1.         1.         1.        ]
 [1.         1.         1.        ]
 [1.         1.         1.        ]
 ...
 [0.54509804 0.40392157 0.27843137]
 [0.55686275 0.41960784 0.29411765]
 [0.56078431 0.42352941 0.29803922]]"
309,310,data\real_and_fake_face\training_real\real_00310.jpg,600x600,real,real,,,,,"[[0.75686275 0.85490196 0.35686275]
 [0.77254902 0.86666667 0.38823529]
 [0.78431373 0.8745098  0.41568627]
 ...
 [0.95686275 0.89019608 0.85882353]
 [0.9372549  0.88235294 0.84705882]
 [0.93333333 0.87843137 0.83529412]]"
310,311,data\real_and_fake_face\training_real\real_00311.jpg,600x600,real,real,,,,,"[[0.32156863 0.37647059 0.31764706]
 [0.31764706 0.37254902 0.31372549]
 [0.31372549 0.36862745 0.30980392]
 ...
 [0.29411765 0.28627451 0.29803922]
 [0.28627451 0.27058824 0.2745098 ]
 [0.2745098  0.25882353 0.2627451 ]]"
311,312,data\real_and_fake_face\training_real\real_00312.jpg,600x600,real,real,,,,,"[[0.0627451  0.04705882 0.03529412]
 [0.06666667 0.05098039 0.03921569]
 [0.07058824 0.05490196 0.04313725]
 ...
 [0.98039216 0.97254902 0.97647059]
 [0.98039216 0.97254902 0.97647059]
 [0.98039216 0.97254902 0.97647059]]"
312,313,data\real_and_fake_face\training_real\real_00313.jpg,600x600,real,real,,,,,"[[0.73333333 0.65490196 0.69803922]
 [0.74509804 0.66666667 0.70980392]
 [0.74509804 0.66666667 0.70980392]
 ...
 [0.87843137 0.89411765 0.90588235]
 [0.8745098  0.89411765 0.90588235]
 [0.8745098  0.89411765 0.90588235]]"
313,314,data\real_and_fake_face\training_real\real_00314.jpg,600x600,real,real,,,,,"[[0.6627451  0.6        0.45882353]
 [0.6627451  0.6        0.45882353]
 [0.6627451  0.6        0.45882353]
 ...
 [0.30980392 0.41960784 0.18823529]
 [0.31372549 0.41176471 0.18431373]
 [0.31372549 0.41176471 0.18431373]]"
314,315,data\real_and_fake_face\training_real\real_00315.jpg,600x600,real,real,,,,,"[[0.4627451  0.49803922 0.39215686]
 [0.4745098  0.49019608 0.39215686]
 [0.4745098  0.48235294 0.39607843]
 ...
 [0.50196078 0.36862745 0.18823529]
 [0.50196078 0.36862745 0.19215686]
 [0.50588235 0.36862745 0.20392157]]"
315,316,data\real_and_fake_face\training_real\real_00316.jpg,600x600,real,real,,,,,"[[0.99215686 0.98039216 0.6627451 ]
 [0.98431373 0.97647059 0.64313725]
 [0.97647059 0.97254902 0.61960784]
 ...
 [0.41176471 0.23529412 0.14509804]
 [0.41568627 0.23921569 0.14901961]
 [0.41568627 0.23921569 0.14901961]]"
316,317,data\real_and_fake_face\training_real\real_00317.jpg,600x600,real,real,,,,,"[[0.22352941 0.63921569 0.34509804]
 [0.23529412 0.64313725 0.34901961]
 [0.24705882 0.63921569 0.35294118]
 ...
 [0.32941176 0.29411765 0.26666667]
 [0.3254902  0.30980392 0.2745098 ]
 [0.31372549 0.31372549 0.2745098 ]]"
317,318,data\real_and_fake_face\training_real\real_00318.jpg,600x600,real,real,,,,,"[[0.28235294 0.74901961 0.77254902]
 [0.28627451 0.74509804 0.77254902]
 [0.30196078 0.74509804 0.77647059]
 ...
 [0.79215686 0.82352941 0.83529412]
 [0.79215686 0.82352941 0.83529412]
 [0.79215686 0.82352941 0.83529412]]"
318,319,data\real_and_fake_face\training_real\real_00319.jpg,600x600,real,real,,,,,"[[0.81176471 0.78431373 0.81568627]
 [0.81568627 0.78823529 0.81960784]
 [0.81960784 0.79215686 0.82352941]
 ...
 [0.19215686 0.05882353 0.01176471]
 [0.16470588 0.03137255 0.        ]
 [0.16470588 0.02352941 0.02352941]]"
319,320,data\real_and_fake_face\training_real\real_00320.jpg,600x600,real,real,,,,,"[[0.36078431 0.23529412 0.19215686]
 [0.41176471 0.28627451 0.24313725]
 [0.45882353 0.3254902  0.28627451]
 ...
 [0.24705882 0.15294118 0.10588235]
 [0.3254902  0.23529412 0.18039216]
 [0.32156863 0.21960784 0.16078431]]"
320,321,data\real_and_fake_face\training_real\real_00321.jpg,600x600,real,real,,,,,"[[0.56862745 0.58039216 0.51372549]
 [0.56078431 0.57254902 0.50588235]
 [0.56078431 0.57254902 0.50588235]
 ...
 [0.55294118 0.70980392 0.70588235]
 [0.56862745 0.70980392 0.70196078]
 [0.62745098 0.74117647 0.73333333]]"
321,322,data\real_and_fake_face\training_real\real_00322.jpg,600x600,real,real,,,,,"[[0.14117647 0.12156863 0.10588235]
 [0.16470588 0.14509804 0.12941176]
 [0.15294118 0.13333333 0.11764706]
 ...
 [0.87058824 0.4627451  0.50588235]
 [0.90980392 0.47843137 0.52156863]
 [0.9372549  0.49019608 0.52941176]]"
322,323,data\real_and_fake_face\training_real\real_00323.jpg,600x600,real,real,,,,,"[[0.15686275 0.0627451  0.04705882]
 [0.15686275 0.0627451  0.04705882]
 [0.15686275 0.0627451  0.04705882]
 ...
 [0.24313725 0.14901961 0.13333333]
 [0.25098039 0.16078431 0.1372549 ]
 [0.25882353 0.16862745 0.14509804]]"
323,324,data\real_and_fake_face\training_real\real_00324.jpg,600x600,real,real,,,,,"[[0.89411765 0.61568627 0.19215686]
 [0.88627451 0.60784314 0.18431373]
 [0.89019608 0.61176471 0.19607843]
 ...
 [0.09411765 0.09803922 0.10588235]
 [0.09019608 0.09411765 0.10196078]
 [0.08235294 0.08627451 0.09411765]]"
324,325,data\real_and_fake_face\training_real\real_00325.jpg,600x600,real,real,,,,,"[[0.07058824 0.09411765 0.07843137]
 [0.06666667 0.09019608 0.0745098 ]
 [0.06666667 0.09019608 0.0745098 ]
 ...
 [0.05490196 0.05098039 0.04313725]
 [0.05098039 0.04705882 0.03921569]
 [0.05098039 0.04705882 0.03921569]]"
325,326,data\real_and_fake_face\training_real\real_00326.jpg,600x600,real,real,,,,,"[[0.28627451 0.23137255 0.1254902 ]
 [0.28627451 0.22352941 0.12156863]
 [0.28235294 0.21960784 0.11764706]
 ...
 [0.76470588 0.64705882 0.55294118]
 [0.63529412 0.50980392 0.41176471]
 [0.50588235 0.38431373 0.2745098 ]]"
326,327,data\real_and_fake_face\training_real\real_00327.jpg,600x600,real,real,,,,,"[[0.92156863 0.95686275 0.99215686]
 [0.92156863 0.95686275 0.99215686]
 [0.92156863 0.95686275 0.99215686]
 ...
 [0.85882353 0.78431373 0.76862745]
 [0.8627451  0.78823529 0.77254902]
 [0.8627451  0.78823529 0.77254902]]"
327,328,data\real_and_fake_face\training_real\real_00328.jpg,600x600,real,real,,,,,"[[0.32941176 0.50980392 0.16470588]
 [0.33333333 0.51372549 0.16862745]
 [0.32941176 0.52156863 0.17254902]
 ...
 [0.07843137 0.01568627 0.01568627]
 [0.08627451 0.02352941 0.02352941]
 [0.09411765 0.03137255 0.03137255]]"
328,329,data\real_and_fake_face\training_real\real_00329.jpg,600x600,real,real,,,,,"[[0.65882353 0.53333333 0.59215686]
 [0.69019608 0.55686275 0.61176471]
 [0.62745098 0.49803922 0.53333333]
 ...
 [0.4        0.20784314 0.33333333]
 [0.37254902 0.12941176 0.2745098 ]
 [0.38039216 0.10196078 0.25882353]]"
329,330,data\real_and_fake_face\training_real\real_00330.jpg,600x600,real,real,,,,,"[[0.27843137 0.36078431 0.23921569]
 [0.30196078 0.36078431 0.23921569]
 [0.31372549 0.34901961 0.22745098]
 ...
 [0.20392157 0.16470588 0.16862745]
 [0.18431373 0.14509804 0.14901961]
 [0.16470588 0.1254902  0.12941176]]"
330,331,data\real_and_fake_face\training_real\real_00331.jpg,600x600,real,real,,,,,"[[0.71764706 0.76862745 0.69803922]
 [0.71764706 0.76862745 0.69803922]
 [0.71372549 0.77254902 0.69803922]
 ...
 [0.47843137 0.56078431 0.39215686]
 [0.48235294 0.56470588 0.39607843]
 [0.48627451 0.56862745 0.4       ]]"
331,332,data\real_and_fake_face\training_real\real_00332.jpg,600x600,real,real,,,,,"[[0.48627451 0.49411765 0.40784314]
 [0.48627451 0.49411765 0.40784314]
 [0.48627451 0.49411765 0.40784314]
 ...
 [0.37254902 0.36862745 0.29019608]
 [0.36862745 0.36470588 0.28627451]
 [0.36862745 0.36470588 0.28627451]]"
332,333,data\real_and_fake_face\training_real\real_00333.jpg,600x600,real,real,,,,,"[[0.36862745 0.35686275 0.32941176]
 [0.36862745 0.34901961 0.3254902 ]
 [0.36470588 0.34509804 0.32156863]
 ...
 [0.79607843 0.56470588 0.05490196]
 [0.91764706 0.68627451 0.17647059]
 [0.90196078 0.67058824 0.16078431]]"
333,334,data\real_and_fake_face\training_real\real_00334.jpg,600x600,real,real,,,,,"[[0.65098039 0.62352941 0.58431373]
 [0.64313725 0.61568627 0.57647059]
 [0.65490196 0.62745098 0.59607843]
 ...
 [0.95294118 0.87843137 0.85098039]
 [0.87843137 0.80784314 0.76862745]
 [0.90980392 0.83921569 0.79215686]]"
334,335,data\real_and_fake_face\training_real\real_00335.jpg,600x600,real,real,,,,,"[[0.46666667 0.44313725 0.35686275]
 [0.5372549  0.51764706 0.43137255]
 [0.53333333 0.51372549 0.42745098]
 ...
 [0.45490196 0.67843137 0.61176471]
 [0.45882353 0.68235294 0.61568627]
 [0.44705882 0.67058824 0.60392157]]"
335,336,data\real_and_fake_face\training_real\real_00336.jpg,600x600,real,real,,,,,"[[0.96470588 0.96862745 0.98431373]
 [0.96078431 0.96470588 0.98039216]
 [0.95686275 0.96078431 0.97647059]
 ...
 [0.44705882 0.39607843 0.4745098 ]
 [0.47843137 0.42745098 0.50588235]
 [0.45882353 0.41176471 0.49019608]]"
336,337,data\real_and_fake_face\training_real\real_00337.jpg,600x600,real,real,,,,,"[[0.98823529 0.98823529 0.98823529]
 [0.98823529 0.98823529 0.98823529]
 [0.98823529 0.98823529 0.98823529]
 ...
 [0.50980392 0.55294118 0.5372549 ]
 [0.48235294 0.56078431 0.5254902 ]
 [0.5254902  0.62745098 0.57647059]]"
337,338,data\real_and_fake_face\training_real\real_00338.jpg,600x600,real,real,,,,,"[[0.22352941 0.50588235 0.50196078]
 [0.18039216 0.43137255 0.43137255]
 [0.1372549  0.34901961 0.35686275]
 ...
 [0.25882353 0.23137255 0.25882353]
 [0.28627451 0.25882353 0.29019608]
 [0.25490196 0.23529412 0.2627451 ]]"
338,339,data\real_and_fake_face\training_real\real_00339.jpg,600x600,real,real,,,,,"[[0.98039216 0.96470588 0.96078431]
 [0.98039216 0.96470588 0.96078431]
 [0.98039216 0.96470588 0.96078431]
 ...
 [0.4745098  0.40392157 0.40392157]
 [0.38823529 0.3254902  0.3254902 ]
 [0.37647059 0.33333333 0.3254902 ]]"
339,340,data\real_and_fake_face\training_real\real_00340.jpg,600x600,real,real,,,,,"[[0.6627451  0.61176471 0.54901961]
 [0.65882353 0.60392157 0.55294118]
 [0.6627451  0.60784314 0.55686275]
 ...
 [0.18039216 0.16078431 0.1372549 ]
 [0.16862745 0.14901961 0.1254902 ]
 [0.14509804 0.14509804 0.11372549]]"
340,341,data\real_and_fake_face\training_real\real_00341.jpg,600x600,real,real,,,,,"[[0.89411765 0.87843137 0.93333333]
 [0.89411765 0.87843137 0.93333333]
 [0.89411765 0.87843137 0.93333333]
 ...
 [0.67058824 0.25490196 0.34117647]
 [0.65490196 0.25098039 0.33333333]
 [0.64705882 0.24313725 0.3254902 ]]"
341,342,data\real_and_fake_face\training_real\real_00342.jpg,600x600,real,real,,,,,"[[0.28235294 0.23529412 0.18039216]
 [0.28235294 0.23529412 0.18039216]
 [0.28627451 0.23921569 0.18431373]
 ...
 [0.60784314 0.56078431 0.39607843]
 [0.61960784 0.56862745 0.39215686]
 [0.63137255 0.58431373 0.38823529]]"
342,343,data\real_and_fake_face\training_real\real_00343.jpg,600x600,real,real,,,,,"[[0.38823529 0.35686275 0.30588235]
 [0.39607843 0.36470588 0.32156863]
 [0.36862745 0.3372549  0.29411765]
 ...
 [0.46666667 0.35294118 0.3372549 ]
 [0.3372549  0.24313725 0.22745098]
 [0.28627451 0.21176471 0.18823529]]"
343,344,data\real_and_fake_face\training_real\real_00344.jpg,600x600,real,real,,,,,"[[0.48235294 0.23921569 0.14901961]
 [0.37254902 0.16470588 0.09411765]
 [0.23137255 0.0745098  0.03529412]
 ...
 [0.25098039 0.29019608 0.49803922]
 [0.25098039 0.27843137 0.49019608]
 [0.25098039 0.27843137 0.49019608]]"
344,345,data\real_and_fake_face\training_real\real_00345.jpg,600x600,real,real,,,,,"[[0.04705882 0.04705882 0.05490196]
 [0.06666667 0.03921569 0.06666667]
 [0.03921569 0.04705882 0.03529412]
 ...
 [0.5254902  0.60392157 0.59607843]
 [0.5254902  0.60392157 0.59607843]
 [0.52941176 0.60784314 0.6       ]]"
345,346,data\real_and_fake_face\training_real\real_00346.jpg,600x600,real,real,,,,,"[[0.96470588 0.79607843 0.59607843]
 [0.96470588 0.79607843 0.58823529]
 [0.94117647 0.77254902 0.56470588]
 ...
 [0.65490196 0.49411765 0.32156863]
 [0.68235294 0.52156863 0.34901961]
 [0.68627451 0.5254902  0.35294118]]"
346,347,data\real_and_fake_face\training_real\real_00347.jpg,600x600,real,real,,,,,"[[0.80392157 0.82745098 0.81960784]
 [0.80392157 0.82745098 0.81960784]
 [0.80392157 0.82745098 0.81960784]
 ...
 [0.89411765 0.90980392 0.90588235]
 [0.89411765 0.90980392 0.90588235]
 [0.89411765 0.90980392 0.90588235]]"
347,348,data\real_and_fake_face\training_real\real_00348.jpg,600x600,real,real,,,,,"[[0.30196078 0.27058824 0.32941176]
 [0.31372549 0.28235294 0.34117647]
 [0.30196078 0.27058824 0.32156863]
 ...
 [0.02352941 0.         0.        ]
 [0.02352941 0.         0.        ]
 [0.02352941 0.         0.        ]]"
348,349,data\real_and_fake_face\training_real\real_00349.jpg,600x600,real,real,,,,,"[[0.83921569 0.84705882 0.84313725]
 [0.84313725 0.85098039 0.84705882]
 [0.84705882 0.85490196 0.85098039]
 ...
 [0.6627451  0.49019608 0.39215686]
 [0.67058824 0.49803922 0.4       ]
 [0.67058824 0.49803922 0.4       ]]"
349,350,data\real_and_fake_face\training_real\real_00350.jpg,600x600,real,real,,,,,"[[0.20392157 0.17647059 0.14509804]
 [0.23137255 0.19607843 0.16862745]
 [0.24705882 0.21176471 0.18431373]
 ...
 [0.11372549 0.10196078 0.08235294]
 [0.13333333 0.12156863 0.10196078]
 [0.15686275 0.14509804 0.11764706]]"
350,351,data\real_and_fake_face\training_real\real_00351.jpg,600x600,real,real,,,,,"[[0.97254902 0.94509804 0.92156863]
 [0.97647059 0.94901961 0.9254902 ]
 [0.98039216 0.95294118 0.92941176]
 ...
 [0.84705882 0.84705882 0.84705882]
 [0.84705882 0.84705882 0.84705882]
 [0.84705882 0.84705882 0.84705882]]"
351,352,data\real_and_fake_face\training_real\real_00352.jpg,600x600,real,real,,,,,"[[0.49019608 0.4745098  0.47843137]
 [0.49019608 0.4745098  0.47843137]
 [0.49411765 0.47843137 0.48235294]
 ...
 [0.0745098  0.09019608 0.09411765]
 [0.0745098  0.09019608 0.09411765]
 [0.07843137 0.09411765 0.09803922]]"
352,353,data\real_and_fake_face\training_real\real_00353.jpg,600x600,real,real,,,,,"[[1.         1.         1.        ]
 [1.         1.         1.        ]
 [1.         1.         1.        ]
 ...
 [0.99215686 0.98823529 0.97254902]
 [1.         1.         0.98431373]
 [0.99215686 0.99215686 0.98431373]]"
353,354,data\real_and_fake_face\training_real\real_00354.jpg,600x600,real,real,,,,,"[[0.42745098 0.3254902  0.43137255]
 [0.43529412 0.33333333 0.43921569]
 [0.43921569 0.3372549  0.44313725]
 ...
 [0.49803922 0.38039216 0.52941176]
 [0.49019608 0.37254902 0.52156863]
 [0.48627451 0.36862745 0.51764706]]"
354,355,data\real_and_fake_face\training_real\real_00355.jpg,600x600,real,real,,,,,"[[0.17254902 0.2627451  0.29411765]
 [0.16862745 0.25882353 0.29019608]
 [0.16470588 0.25490196 0.28627451]
 ...
 [0.31372549 0.43137255 0.4       ]
 [0.31372549 0.43137255 0.4       ]
 [0.31372549 0.43137255 0.4       ]]"
355,356,data\real_and_fake_face\training_real\real_00356.jpg,600x600,real,real,,,,,"[[0.12156863 0.03921569 0.03529412]
 [0.12156863 0.03529412 0.04313725]
 [0.12156863 0.03529412 0.04313725]
 ...
 [0.41568627 0.30196078 0.42352941]
 [0.42352941 0.30588235 0.43921569]
 [0.42745098 0.30980392 0.44313725]]"
356,357,data\real_and_fake_face\training_real\real_00357.jpg,600x600,real,real,,,,,"[[0.45098039 0.42352941 0.35294118]
 [0.45098039 0.42352941 0.35294118]
 [0.45098039 0.42352941 0.35294118]
 ...
 [0.75294118 0.69411765 0.58039216]
 [0.74509804 0.70196078 0.58431373]
 [0.74901961 0.70588235 0.58823529]]"
357,358,data\real_and_fake_face\training_real\real_00358.jpg,600x600,real,real,,,,,"[[0.67843137 0.74509804 0.77254902]
 [0.68235294 0.74117647 0.76862745]
 [0.68627451 0.7372549  0.76862745]
 ...
 [0.54509804 0.3372549  0.21568627]
 [0.54509804 0.34509804 0.22352941]
 [0.56078431 0.36078431 0.23921569]]"
358,359,data\real_and_fake_face\training_real\real_00359.jpg,600x600,real,real,,,,,"[[0.27843137 0.20392157 0.22745098]
 [0.28235294 0.20784314 0.22352941]
 [0.29019608 0.21176471 0.21960784]
 ...
 [0.79215686 0.54901961 0.40392157]
 [0.79607843 0.55294118 0.40784314]
 [0.79215686 0.55686275 0.41176471]]"
359,360,data\real_and_fake_face\training_real\real_00360.jpg,600x600,real,real,,,,,"[[0.67058824 0.66666667 0.65882353]
 [0.67058824 0.66666667 0.65882353]
 [0.67058824 0.66666667 0.65882353]
 ...
 [0.92941176 0.92941176 0.9372549 ]
 [0.92941176 0.92941176 0.9372549 ]
 [0.92941176 0.92941176 0.9372549 ]]"
360,361,data\real_and_fake_face\training_real\real_00361.jpg,600x600,real,real,,,,,"[[0.99215686 0.72941176 0.30980392]
 [0.99215686 0.72941176 0.30980392]
 [0.99607843 0.73333333 0.31372549]
 ...
 [0.15686275 0.3254902  0.4       ]
 [0.21176471 0.35294118 0.41568627]
 [0.14117647 0.32156863 0.41568627]]"
